DMS_id,uniprot_id,pfam_id,start,end,mutation_start,mutation_end
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF00397,145.0,171.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF00397,185.0,212.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF01846,395.0,444.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF01846,462.0,510.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF01846,609.0,664.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF01846,746.0,796.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_395,O75400,PF25432,671.0,729.0,395,444
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF00397,145.0,171.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF00397,185.0,212.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF01846,395.0,444.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF01846,462.0,510.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF01846,609.0,664.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF01846,746.0,796.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_459,O75400,PF25432,671.0,729.0,459,512
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF00397,145.0,171.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF00397,185.0,212.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF01846,395.0,444.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF01846,462.0,510.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF01846,609.0,664.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF01846,746.0,796.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_670,O75400,PF25432,671.0,729.0,670,724
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF00397,145.0,171.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF00397,185.0,212.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF01846,395.0,444.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF01846,462.0,510.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF01846,609.0,664.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF01846,746.0,796.0,745,804
PR40A_HUMAN_Beltran_2025_PF01846_745,O75400,PF25432,671.0,729.0,745,804
TAD2A_HUMAN_Beltran_2025_PF04433_375,O75478,PF00249,74.0,117.0,375,440
TAD2A_HUMAN_Beltran_2025_PF04433_375,O75478,PF04433,374.0,440.0,375,440
TAD2A_HUMAN_Beltran_2025_PF04433_375,O75478,PF22941,165.0,240.0,375,440
TAD2A_HUMAN_Beltran_2025_PF04433_375,O75478,PF25299,17.0,64.0,375,440
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF00313,27.0,89.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF00313,186.0,247.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF00313,351.0,411.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF00313,521.0,581.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF00313,675.0,737.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF12901,765.0,789.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF23456,98.0,179.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF23456,261.0,337.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF23456,426.0,510.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_184,O75534,PF23456,595.0,673.0,184,254
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF00313,27.0,89.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF00313,186.0,247.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF00313,351.0,411.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF00313,521.0,581.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF00313,675.0,737.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF12901,765.0,789.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF23456,98.0,179.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF23456,261.0,337.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF23456,426.0,510.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_23,O75534,PF23456,595.0,673.0,23,91
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF00313,27.0,89.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF00313,186.0,247.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF00313,351.0,411.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF00313,521.0,581.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF00313,675.0,737.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF12901,765.0,789.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF23456,98.0,179.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF23456,261.0,337.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF23456,426.0,510.0,347,418
CSDE1_HUMAN_Beltran_2025_PF00313_347,O75534,PF23456,595.0,673.0,347,418
WBP4_HUMAN_Beltran_2025_PF06220_8,O75554,PF00397,127.0,153.0,8,43
WBP4_HUMAN_Beltran_2025_PF06220_8,O75554,PF00397,169.0,194.0,8,43
WBP4_HUMAN_Beltran_2025_PF06220_8,O75554,PF06220,8.0,43.0,8,43
CAN15_HUMAN_Beltran_2025_PF00641_4,O75808,PF00641,5.0,30.0,4,30
CAN15_HUMAN_Beltran_2025_PF00641_4,O75808,PF00641,145.0,170.0,4,30
CAN15_HUMAN_Beltran_2025_PF00641_4,O75808,PF00641,344.0,366.0,4,30
CAN15_HUMAN_Beltran_2025_PF00641_4,O75808,PF00641,412.0,438.0,4,30
CAN15_HUMAN_Beltran_2025_PF00641_4,O75808,PF00648,488.0,791.0,4,30
DNJB5_HUMAN_Beltran_2025_PF00226_4,O75953,PF00226,4.0,65.0,4,65
DNJB5_HUMAN_Beltran_2025_PF00226_4,O75953,PF01556,172.0,330.0,4,65
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,142.0,220.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,263.0,333.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,379.0,459.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,560.0,629.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,701.0,783.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1009.0,1076.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1156.0,1235.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1351.0,1427.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1486.0,1560.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1630.0,1708.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1726.0,1803.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1863.0,1944.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF00595,1988.0,2068.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF09045,6.0,63.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1003,O75970,PF16667,1562.0,1626.0,1003,1090
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,142.0,220.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,263.0,333.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,379.0,459.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,560.0,629.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,701.0,783.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1009.0,1076.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1156.0,1235.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1351.0,1427.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1486.0,1560.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1630.0,1708.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1726.0,1803.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1863.0,1944.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF00595,1988.0,2068.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF09045,6.0,63.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_1860,O75970,PF16667,1562.0,1626.0,1860,1944
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,142.0,220.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,263.0,333.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,379.0,459.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,560.0,629.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,701.0,783.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1009.0,1076.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1156.0,1235.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1351.0,1427.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1486.0,1560.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1630.0,1708.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1726.0,1803.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1863.0,1944.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF00595,1988.0,2068.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF09045,6.0,63.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_372,O75970,PF16667,1562.0,1626.0,372,463
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,142.0,220.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,263.0,333.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,379.0,459.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,560.0,629.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,701.0,783.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1009.0,1076.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1156.0,1235.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1351.0,1427.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1486.0,1560.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1630.0,1708.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1726.0,1803.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1863.0,1944.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF00595,1988.0,2068.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF09045,6.0,63.0,693,788
MPDZ_HUMAN_Beltran_2025_PF00595_693,O75970,PF16667,1562.0,1626.0,693,788
DDHD2_HUMAN_Beltran_2025_PF00536_389,O94830,PF00536,390.0,440.0,389,447
DDHD2_HUMAN_Beltran_2025_PF00536_389,O94830,PF02825,43.0,112.0,389,447
DDHD2_HUMAN_Beltran_2025_PF00536_389,O94830,PF02862,496.0,699.0,389,447
DDHD2_HUMAN_Beltran_2025_PF00536_389,O94830,PF23464,117.0,199.0,389,447
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF00536,635.0,693.0,630,700
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF07647,1179.0,1238.0,630,700
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF07653,558.0,610.0,630,700
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF12485,401.0,555.0,630,700
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF26285,53.0,92.0,630,700
SASH1_HUMAN_Beltran_2025_PF00536_630,O94885,PF26285,1093.0,1162.0,630,700
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF00412,23.0,77.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF00412,82.0,136.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF00412,151.0,206.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF00412,210.0,263.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF02209,648.0,683.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_149,O94929,PF16182,273.0,633.0,149,206
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF00412,23.0,77.0,210,266
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF00412,82.0,136.0,210,266
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF00412,151.0,206.0,210,266
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF00412,210.0,263.0,210,266
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF02209,648.0,683.0,210,266
ABLM3_HUMAN_Beltran_2025_PF00412_210,O94929,PF16182,273.0,633.0,210,266
SOX30_HUMAN_Beltran_2025_PF00505_338,O94993,PF00505,337.0,404.0,338,404
ALX3_HUMAN_Beltran_2025_PF00046_155,O95076,PF00046,154.0,210.0,155,210
UBE4B_HUMAN_Beltran_2025_PF04564_1229,O95155,PF04564,1228.0,1299.0,1229,1299
UBE4B_HUMAN_Beltran_2025_PF04564_1229,O95155,PF10408,591.0,1212.0,1229,1299
ZRAB2_HUMAN_Beltran_2025_PF00641_11,O95218,PF00641,10.0,35.0,11,35
ZRAB2_HUMAN_Beltran_2025_PF00641_11,O95218,PF00641,67.0,93.0,11,35
ZRAB2_HUMAN_Beltran_2025_PF00641_9,O95218,PF00641,10.0,35.0,9,35
ZRAB2_HUMAN_Beltran_2025_PF00641_9,O95218,PF00641,67.0,93.0,9,35
GRP1_HUMAN_Beltran_2025_PF00130_539,O95267,PF00130,542.0,593.0,539,593
GRP1_HUMAN_Beltran_2025_PF00130_539,O95267,PF00617,208.0,383.0,539,593
GRP1_HUMAN_Beltran_2025_PF00130_539,O95267,PF00618,58.0,153.0,539,593
SIX3_HUMAN_Beltran_2025_PF00046_212,O95343,PF00046,211.0,262.0,212,262
SIX3_HUMAN_Beltran_2025_PF00046_212,O95343,PF16878,87.0,201.0,212,262
ZIC2_HUMAN_Beltran_2025_PF18366_250,O95409,PF00096,333.0,357.0,250,295
ZIC2_HUMAN_Beltran_2025_PF18366_250,O95409,PF00096,363.0,387.0,250,295
ZIC2_HUMAN_Beltran_2025_PF18366_250,O95409,PF00096,393.0,415.0,250,295
ZIC2_HUMAN_Beltran_2025_PF18366_250,O95409,PF18366,250.0,295.0,250,295
ZIC2_HUMAN_Beltran_2025_PF18366_250,O95409,PF23561,302.0,331.0,250,295
SIX6_HUMAN_Beltran_2025_PF00046_134,O95475,PF00046,133.0,184.0,134,184
SIX6_HUMAN_Beltran_2025_PF00046_134,O95475,PF16878,9.0,123.0,134,184
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00173,1212.0,1282.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,514.0,566.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,569.0,612.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,623.0,672.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,675.0,724.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,4163.0,4212.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,4215.0,4263.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00415,4267.0,4316.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00569,2702.0,2742.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF00632,4513.0,4789.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF03256,2803.0,2871.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF06701,1870.0,1929.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF11515,2554.0,2630.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF25390,2960.0,3323.0,2555,2630
HERC2_HUMAN_Beltran_2025_PF11515_2555,O95714,PF25390,3950.0,4152.0,2555,2630
ERR2_HUMAN_Beltran_2025_PF00105_100,O95718,PF00104,241.0,415.0,100,176
ERR2_HUMAN_Beltran_2025_PF00105_100,O95718,PF00105,102.0,170.0,100,176
ZMYM6_HUMAN_Beltran_2025_PF06467_427,O95789,PF06467,133.0,174.0,427,466
ZMYM6_HUMAN_Beltran_2025_PF06467_427,O95789,PF06467,316.0,350.0,427,466
ZMYM6_HUMAN_Beltran_2025_PF06467_427,O95789,PF06467,466.0,500.0,427,466
ZMYM6_HUMAN_Beltran_2025_PF06467_427,O95789,PF06467,556.0,590.0,427,466
ZMYM6_HUMAN_Beltran_2025_PF06467_427,O95789,PF24900,275.0,314.0,427,466
ZMYM6_HUMAN_Beltran_2025_PF06467_469,O95789,PF06467,133.0,174.0,469,504
ZMYM6_HUMAN_Beltran_2025_PF06467_469,O95789,PF06467,316.0,350.0,469,504
ZMYM6_HUMAN_Beltran_2025_PF06467_469,O95789,PF06467,466.0,500.0,469,504
ZMYM6_HUMAN_Beltran_2025_PF06467_469,O95789,PF06467,556.0,590.0,469,504
ZMYM6_HUMAN_Beltran_2025_PF06467_469,O95789,PF24900,275.0,314.0,469,504
STAU1_HUMAN_Beltran_2025_PF00035_183,O95793,PF00035,103.0,160.0,183,249
STAU1_HUMAN_Beltran_2025_PF00035_183,O95793,PF00035,186.0,249.0,183,249
STAU1_HUMAN_Beltran_2025_PF00035_183,O95793,PF00035,287.0,352.0,183,249
STAU1_HUMAN_Beltran_2025_PF00035_183,O95793,PF16482,447.0,557.0,183,249
BAG3_HUMAN_Beltran_2025_PF00397_11,O95817,PF00397,22.0,52.0,11,59
BAG3_HUMAN_Beltran_2025_PF00397_11,O95817,PF02179,425.0,497.0,11,59
LATS1_HUMAN_Beltran_2025_PF00627_98,O95835,PF00069,706.0,854.0,98,141
LATS1_HUMAN_Beltran_2025_PF00627_98,O95835,PF00069,904.0,1010.0,98,141
LATS1_HUMAN_Beltran_2025_PF00627_98,O95835,PF00433,1030.0,1080.0,98,141
LATS1_HUMAN_Beltran_2025_PF00627_98,O95835,PF00627,101.0,138.0,98,141
ABL1_HUMAN_Beltran_2025_PF00018_64,P00519,PF00017,127.0,202.0,64,120
ABL1_HUMAN_Beltran_2025_PF00018_64,P00519,PF00018,67.0,113.0,64,120
ABL1_HUMAN_Beltran_2025_PF00018_64,P00519,PF07714,242.0,492.0,64,120
ABL1_HUMAN_Beltran_2025_PF00018_64,P00519,PF08919,1026.0,1130.0,64,120
ICI2_HORVU_Beltran_2025_PF00280_22,P01053,PF00280,22.0,84.0,22,84
RL9_GEOSE_Beltran_2025_PF01281_1,P02417,PF01281,1.0,47.0,1,47
RL9_GEOSE_Beltran_2025_PF01281_1,P02417,PF03948,64.0,146.0,1,47
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00018,984.0,1028.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,53.0,155.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,159.0,261.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,265.0,367.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,371.0,474.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,477.0,580.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,583.0,685.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,688.0,790.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,794.0,896.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,900.0,969.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1086.0,1179.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1185.0,1287.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1290.0,1392.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1396.0,1497.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1501.0,1605.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1608.0,1711.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1714.0,1817.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1820.0,1926.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,1929.0,2033.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,2044.0,2146.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF00435,2158.0,2258.0,979,1036
SPTA1_HUMAN_Beltran_2025_PF00018_979,P02549,PF08726,2350.0,2418.0,979,1036
TNNC2_HUMAN_Beltran_2025_PF13499_1,P02585,PF13499,20.0,80.0,1,83
TNNC2_HUMAN_Beltran_2025_PF13499_1,P02585,PF13499,93.0,156.0,1,83
S100G_BOVIN_Beltran_2025_PF01023_1,P02633,PF00036,50.0,76.0,1,79
S100G_BOVIN_Beltran_2025_PF01023_1,P02633,PF01023,13.0,46.0,1,79
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,27.0,108.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,147.0,218.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,268.0,343.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,408.0,489.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,532.0,595.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF00626,634.0,707.0,762,826
VILI_CHICK_Beltran_2025_PF02209_762,P02640,PF02209,791.0,826.0,762,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,27.0,108.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,147.0,218.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,268.0,343.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,408.0,489.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,532.0,595.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF00626,634.0,707.0,792,826
VILI_CHICK_Beltran_2025_PF02209_792,P02640,PF02209,791.0,826.0,792,826
RPC1_LAMBD_Beltran_2025_PF01381_4,P03034,PF00717,105.0,227.0,4,79
RPC1_LAMBD_Beltran_2025_PF01381_4,P03034,PF01381,25.0,77.0,4,79
RAF1_HUMAN_Beltran_2025_PF02196_58,P04049,PF00130,139.0,185.0,58,128
RAF1_HUMAN_Beltran_2025_PF02196_58,P04049,PF02196,57.0,128.0,58,128
RAF1_HUMAN_Beltran_2025_PF02196_58,P04049,PF07714,351.0,605.0,58,128
GCR_HUMAN_Beltran_2025_PF00105_419,P04150,PF00104,558.0,735.0,419,494
GCR_HUMAN_Beltran_2025_PF00105_419,P04150,PF00105,420.0,487.0,419,494
GCR_HUMAN_Beltran_2025_PF00105_419,P04150,PF02155,26.0,401.0,419,494
CRBA1_HUMAN_Beltran_2025_PF00030_31,P05813,PF00030,32.0,116.0,31,119
CRBA1_HUMAN_Beltran_2025_PF00030_31,P05813,PF00030,125.0,213.0,31,119
LCK_HUMAN_Beltran_2025_PF00018_63,P06239,PF00017,127.0,209.0,63,120
LCK_HUMAN_Beltran_2025_PF00018_63,P06239,PF00018,67.0,112.0,63,120
LCK_HUMAN_Beltran_2025_PF00018_63,P06239,PF07714,245.0,493.0,63,120
FYN_HUMAN_Beltran_2025_PF00018_83,P06241,PF00017,149.0,231.0,83,143
FYN_HUMAN_Beltran_2025_PF00018_83,P06241,PF00018,88.0,135.0,83,143
FYN_HUMAN_Beltran_2025_PF00018_83,P06241,PF07714,271.0,520.0,83,143
CRGC_HUMAN_Beltran_2025_PF00030_4,P07315,PF00030,3.0,79.0,4,79
CRGC_HUMAN_Beltran_2025_PF00030_4,P07315,PF00030,90.0,170.0,4,79
CRGC_HUMAN_Beltran_2025_PF00030_91,P07315,PF00030,3.0,79.0,91,170
CRGC_HUMAN_Beltran_2025_PF00030_91,P07315,PF00030,90.0,170.0,91,170
CRGB_HUMAN_Beltran_2025_PF00030_1,P07316,PF00030,3.0,79.0,1,84
CRGB_HUMAN_Beltran_2025_PF00030_1,P07316,PF00030,90.0,171.0,1,84
CRGB_HUMAN_Beltran_2025_PF00030_87,P07316,PF00030,3.0,79.0,87,173
CRGB_HUMAN_Beltran_2025_PF00030_87,P07316,PF00030,90.0,171.0,87,173
CRGD_HUMAN_Beltran_2025_PF00030_90,P07320,PF00030,3.0,82.0,90,170
CRGD_HUMAN_Beltran_2025_PF00030_90,P07320,PF00030,89.0,170.0,90,170
SPTN1_CHICK_Beltran_2025_PF00018_968,P07751,PF00018,974.0,1018.0,968,1026
SPTN1_CHICK_Beltran_2025_PF00018_968,P07751,PF00435,44.0,146.0,968,1026
SPTN1_CHICK_Beltran_2025_PF00018_968,P07751,PF00435,150.0,251.0,968,1026
