protein_name,msa_location,theta,weights_location,seed
SHOX_HUMAN_Beltran_2025_PF00046_119,SHOX_HUMAN_Beltran_2025_PF00046_119_theta_0.8_b0.8.a2m,0.2,SHOX_HUMAN_Beltran_2025_PF00046_119_theta_0.8_b0.8.npy,4000
SHOX_HUMAN_Beltran_2025_PF00046_119,SHOX_HUMAN_Beltran_2025_PF00046_119_theta_0.8_b0.8.a2m,0.2,SHOX_HUMAN_Beltran_2025_PF00046_119_theta_0.8_b0.8.npy,5000
TRI18_HUMAN_Beltran_2025_PF00643_172,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.a2m,0.2,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.npy,1000
TRI18_HUMAN_Beltran_2025_PF00643_172,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.a2m,0.2,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.npy,2000
TRI18_HUMAN_Beltran_2025_PF00643_172,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.a2m,0.2,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.npy,3000
TRI18_HUMAN_Beltran_2025_PF00643_172,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.a2m,0.2,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.npy,4000
TRI18_HUMAN_Beltran_2025_PF00643_172,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.a2m,0.2,TRI18_HUMAN_Beltran_2025_PF00643_172_theta_0.8_b0.9.npy,5000
P73_HUMAN_Beltran_2025_PF07647_487,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.a2m,0.2,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.npy,1000
P73_HUMAN_Beltran_2025_PF07647_487,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.a2m,0.2,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.npy,2000
P73_HUMAN_Beltran_2025_PF07647_487,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.a2m,0.2,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.npy,3000
P73_HUMAN_Beltran_2025_PF07647_487,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.a2m,0.2,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.npy,4000
P73_HUMAN_Beltran_2025_PF07647_487,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.a2m,0.2,P73_HUMAN_Beltran_2025_PF07647_487_theta_0.8_b0.5.npy,5000
TOX3_HUMAN_Beltran_2025_PF00505_256,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.a2m,0.2,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.npy,1000
TOX3_HUMAN_Beltran_2025_PF00505_256,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.a2m,0.2,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.npy,2000
TOX3_HUMAN_Beltran_2025_PF00505_256,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.a2m,0.2,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.npy,3000
TOX3_HUMAN_Beltran_2025_PF00505_256,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.a2m,0.2,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.npy,4000
TOX3_HUMAN_Beltran_2025_PF00505_256,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.a2m,0.2,TOX3_HUMAN_Beltran_2025_PF00505_256_theta_0.8_b0.7.npy,5000
R113A_HUMAN_Beltran_2025_PF00642_198,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.a2m,0.2,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.npy,1000
R113A_HUMAN_Beltran_2025_PF00642_198,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.a2m,0.2,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.npy,2000
R113A_HUMAN_Beltran_2025_PF00642_198,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.a2m,0.2,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.npy,3000
R113A_HUMAN_Beltran_2025_PF00642_198,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.a2m,0.2,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.npy,4000
R113A_HUMAN_Beltran_2025_PF00642_198,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.a2m,0.2,R113A_HUMAN_Beltran_2025_PF00642_198_theta_0.8_b1.1.npy,5000
ZBT24_HUMAN_Beltran_2025_PF00096_351,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.npy,1000
ZBT24_HUMAN_Beltran_2025_PF00096_351,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.npy,2000
ZBT24_HUMAN_Beltran_2025_PF00096_351,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.npy,3000
ZBT24_HUMAN_Beltran_2025_PF00096_351,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.npy,4000
ZBT24_HUMAN_Beltran_2025_PF00096_351,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_351_theta_0.8_b1.5.npy,5000
ZBT24_HUMAN_Beltran_2025_PF00096_435,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.npy,1000
ZBT24_HUMAN_Beltran_2025_PF00096_435,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.npy,2000
ZBT24_HUMAN_Beltran_2025_PF00096_435,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.npy,3000
ZBT24_HUMAN_Beltran_2025_PF00096_435,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.npy,4000
ZBT24_HUMAN_Beltran_2025_PF00096_435,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.a2m,0.2,ZBT24_HUMAN_Beltran_2025_PF00096_435_theta_0.8_b1.6.npy,5000
CRX_HUMAN_Beltran_2025_PF00046_41,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.a2m,0.2,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.npy,1000
CRX_HUMAN_Beltran_2025_PF00046_41,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.a2m,0.2,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.npy,2000
CRX_HUMAN_Beltran_2025_PF00046_41,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.a2m,0.2,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.npy,3000
CRX_HUMAN_Beltran_2025_PF00046_41,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.a2m,0.2,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.npy,4000
CRX_HUMAN_Beltran_2025_PF00046_41,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.a2m,0.2,CRX_HUMAN_Beltran_2025_PF00046_41_theta_0.8_b0.8.npy,5000
SRGP3_HUMAN_Beltran_2025_PF00018_745,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.a2m,0.2,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.npy,1000
SRGP3_HUMAN_Beltran_2025_PF00018_745,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.a2m,0.2,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.npy,2000
SRGP3_HUMAN_Beltran_2025_PF00018_745,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.a2m,0.2,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.npy,3000
SRGP3_HUMAN_Beltran_2025_PF00018_745,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.a2m,0.2,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.npy,4000
SRGP3_HUMAN_Beltran_2025_PF00018_745,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.a2m,0.2,SRGP3_HUMAN_Beltran_2025_PF00018_745_theta_0.8_b1.1.npy,5000
RIPK2_HUMAN_Beltran_2025_PF00619_438,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.a2m,0.2,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.npy,1000
RIPK2_HUMAN_Beltran_2025_PF00619_438,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.a2m,0.2,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.npy,2000
RIPK2_HUMAN_Beltran_2025_PF00619_438,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.a2m,0.2,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.npy,3000
RIPK2_HUMAN_Beltran_2025_PF00619_438,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.a2m,0.2,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.npy,4000
RIPK2_HUMAN_Beltran_2025_PF00619_438,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.a2m,0.2,RIPK2_HUMAN_Beltran_2025_PF00619_438_theta_0.8_b0.5.npy,5000
RASL2_HUMAN_Beltran_2025_PF00779_682,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.a2m,0.2,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.npy,1000
RASL2_HUMAN_Beltran_2025_PF00779_682,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.a2m,0.2,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.npy,2000
RASL2_HUMAN_Beltran_2025_PF00779_682,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.a2m,0.2,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.npy,3000
RASL2_HUMAN_Beltran_2025_PF00779_682,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.a2m,0.2,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.npy,4000
RASL2_HUMAN_Beltran_2025_PF00779_682,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.a2m,0.2,RASL2_HUMAN_Beltran_2025_PF00779_682_theta_0.8_b0.7.npy,5000
PRPF3_HUMAN_Beltran_2025_PF01480_10,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.a2m,0.2,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.npy,1000
PRPF3_HUMAN_Beltran_2025_PF01480_10,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.a2m,0.2,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.npy,2000
PRPF3_HUMAN_Beltran_2025_PF01480_10,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.a2m,0.2,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.npy,3000
PRPF3_HUMAN_Beltran_2025_PF01480_10,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.a2m,0.2,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.npy,4000
PRPF3_HUMAN_Beltran_2025_PF01480_10,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.a2m,0.2,PRPF3_HUMAN_Beltran_2025_PF01480_10_theta_0.8_b0.7.npy,5000
PPIP1_HUMAN_Beltran_2025_PF00018_361,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.a2m,0.2,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.npy,1000
PPIP1_HUMAN_Beltran_2025_PF00018_361,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.a2m,0.2,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.npy,2000
PPIP1_HUMAN_Beltran_2025_PF00018_361,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.a2m,0.2,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.npy,3000
PPIP1_HUMAN_Beltran_2025_PF00018_361,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.a2m,0.2,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.npy,4000
PPIP1_HUMAN_Beltran_2025_PF00018_361,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.a2m,0.2,PPIP1_HUMAN_Beltran_2025_PF00018_361_theta_0.8_b1.1.npy,5000
ZN292_HUMAN_Beltran_2025_PF00096_808,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.a2m,0.2,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.npy,1000
ZN292_HUMAN_Beltran_2025_PF00096_808,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.a2m,0.2,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.npy,2000
ZN292_HUMAN_Beltran_2025_PF00096_808,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.a2m,0.2,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.npy,3000
ZN292_HUMAN_Beltran_2025_PF00096_808,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.a2m,0.2,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.npy,4000
ZN292_HUMAN_Beltran_2025_PF00096_808,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.a2m,0.2,ZN292_HUMAN_Beltran_2025_PF00096_808_theta_0.8_b1.2.npy,5000
ZC3H1_HUMAN_Beltran_2025_PF10650_1186,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.a2m,0.2,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.npy,1000
ZC3H1_HUMAN_Beltran_2025_PF10650_1186,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.a2m,0.2,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.npy,2000
ZC3H1_HUMAN_Beltran_2025_PF10650_1186,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.a2m,0.2,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.npy,3000
ZC3H1_HUMAN_Beltran_2025_PF10650_1186,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.a2m,0.2,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.npy,4000
ZC3H1_HUMAN_Beltran_2025_PF10650_1186,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.a2m,0.2,ZC3H1_HUMAN_Beltran_2025_PF10650_1186_theta_0.8_b1.1.npy,5000
KDM1A_HUMAN_Beltran_2025_PF04433_186,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.a2m,0.2,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.npy,1000
KDM1A_HUMAN_Beltran_2025_PF04433_186,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.a2m,0.2,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.npy,2000
KDM1A_HUMAN_Beltran_2025_PF04433_186,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.a2m,0.2,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.npy,3000
KDM1A_HUMAN_Beltran_2025_PF04433_186,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.a2m,0.2,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.npy,4000
KDM1A_HUMAN_Beltran_2025_PF04433_186,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.a2m,0.2,KDM1A_HUMAN_Beltran_2025_PF04433_186_theta_0.8_b0.7.npy,5000
ZIC3_HUMAN_Beltran_2025_PF00096_389,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.a2m,0.2,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.npy,1000
ZIC3_HUMAN_Beltran_2025_PF00096_389,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.a2m,0.2,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.npy,2000
ZIC3_HUMAN_Beltran_2025_PF00096_389,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.a2m,0.2,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.npy,3000
ZIC3_HUMAN_Beltran_2025_PF00096_389,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.a2m,0.2,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.npy,4000
ZIC3_HUMAN_Beltran_2025_PF00096_389,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.a2m,0.2,ZIC3_HUMAN_Beltran_2025_PF00096_389_theta_0.8_b1.5.npy,5000
BRD4_HUMAN_Beltran_2025_PF17035_607,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.a2m,0.2,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.npy,1000
BRD4_HUMAN_Beltran_2025_PF17035_607,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.a2m,0.2,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.npy,2000
BRD4_HUMAN_Beltran_2025_PF17035_607,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.a2m,0.2,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.npy,3000
BRD4_HUMAN_Beltran_2025_PF17035_607,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.a2m,0.2,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.npy,4000
BRD4_HUMAN_Beltran_2025_PF17035_607,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.a2m,0.2,BRD4_HUMAN_Beltran_2025_PF17035_607_theta_0.8_b0.7.npy,5000
LDB3_HUMAN_Beltran_2025_PF00595_1,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.a2m,0.2,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.npy,1000
LDB3_HUMAN_Beltran_2025_PF00595_1,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.a2m,0.2,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.npy,2000
LDB3_HUMAN_Beltran_2025_PF00595_1,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.a2m,0.2,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.npy,3000
LDB3_HUMAN_Beltran_2025_PF00595_1,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.a2m,0.2,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.npy,4000
LDB3_HUMAN_Beltran_2025_PF00595_1,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.a2m,0.2,LDB3_HUMAN_Beltran_2025_PF00595_1_theta_0.8_b0.7.npy,5000
PROP1_HUMAN_Beltran_2025_PF00046_71,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.a2m,0.2,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.npy,1000
PROP1_HUMAN_Beltran_2025_PF00046_71,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.a2m,0.2,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.npy,2000
PROP1_HUMAN_Beltran_2025_PF00046_71,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.a2m,0.2,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.npy,3000
PROP1_HUMAN_Beltran_2025_PF00046_71,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.a2m,0.2,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.npy,4000
PROP1_HUMAN_Beltran_2025_PF00046_71,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.a2m,0.2,PROP1_HUMAN_Beltran_2025_PF00046_71_theta_0.8_b0.8.npy,5000
AVIL_HUMAN_Beltran_2025_PF02209_785,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.a2m,0.2,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.npy,1000
AVIL_HUMAN_Beltran_2025_PF02209_785,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.a2m,0.2,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.npy,2000
AVIL_HUMAN_Beltran_2025_PF02209_785,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.a2m,0.2,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.npy,3000
AVIL_HUMAN_Beltran_2025_PF02209_785,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.a2m,0.2,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.npy,4000
AVIL_HUMAN_Beltran_2025_PF02209_785,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.a2m,0.2,AVIL_HUMAN_Beltran_2025_PF02209_785_theta_0.8_b0.7.npy,5000
FLNB_HUMAN_Beltran_2025_PF00630_1423,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.npy,1000
FLNB_HUMAN_Beltran_2025_PF00630_1423,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.npy,2000
FLNB_HUMAN_Beltran_2025_PF00630_1423,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.npy,3000
FLNB_HUMAN_Beltran_2025_PF00630_1423,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.npy,4000
FLNB_HUMAN_Beltran_2025_PF00630_1423,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_1423_theta_0.8_b0.7.npy,5000
FLNB_HUMAN_Beltran_2025_PF00630_2109,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.npy,1000
FLNB_HUMAN_Beltran_2025_PF00630_2109,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.npy,2000
FLNB_HUMAN_Beltran_2025_PF00630_2109,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.npy,3000
FLNB_HUMAN_Beltran_2025_PF00630_2109,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.npy,4000
FLNB_HUMAN_Beltran_2025_PF00630_2109,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2109_theta_0.8_b0.7.npy,5000
FLNB_HUMAN_Beltran_2025_PF00630_2289,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.npy,1000
FLNB_HUMAN_Beltran_2025_PF00630_2289,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.npy,2000
FLNB_HUMAN_Beltran_2025_PF00630_2289,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.npy,3000
FLNB_HUMAN_Beltran_2025_PF00630_2289,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.npy,4000
FLNB_HUMAN_Beltran_2025_PF00630_2289,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.a2m,0.2,FLNB_HUMAN_Beltran_2025_PF00630_2289_theta_0.8_b0.7.npy,5000
TRIM3_HUMAN_Beltran_2025_PF00643_111,TRIM3_HUMAN_Beltran_2025_PF00643_111_theta_0.8_b0.9.a2m,0.2,TRIM3_HUMAN_Beltran_2025_PF00643_111_theta_0.8_b0.9.npy,1000
TRIM3_HUMAN_Beltran_2025_PF00643_111,TRIM3_HUMAN_Beltran_2025_PF00643_111_theta_0.8_b0.9.a2m,0.2,TRIM3_HUMAN_Beltran_2025_PF00643_111_theta_0.8_b0.9.npy,2000
