DMS_index,DMS_ID,MSA_num_seqs,MSA_Neff_L,MSA_depth,MSA_start,MSA_end,seq_len,number of mutants,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
DMS_sub_313,CSDE1_HUMAN_Beltran_2025_PF00313_347,18596,6.908489565133777,Medium,1,72,72,1172,0.5491125695704214,0.51843083312095,0.5415155091205639,0.4939657673927348,0.5000443448025249,0.49664287295863985,0.5962582990153723,0.46763406367809396,0.5932175045699982,0.6503335182555348,0.6020893285945135,0.64666294664288,0.5284104837889205,0.5063376767703791,0.5521764681029316,0.5234193891845983,0.6142102940924522,0.68312161450662,0.4588990805322496,0.6744897391469444
DMS_sub_314,WBP4_HUMAN_Beltran_2025_PF06220_8,9438,14.24144318596052,Medium,1,36,36,622,0.3795470308901044,0.3363217837756954,0.48070643990780954,0.37008723517723424,0.41284065765190203,0.41694273071029475,0.4708584471723061,0.37040109661010445,0.4399685280858732,0.4226392280764061,0.4487371309611404,0.3067808755262907,0.43650622857115917,0.459794441274191,0.39794979269262853,0.37675726436001444,0.46755152549469137,0.44760236230531525,0.4201025056280256,0.49682345540507694
DMS_sub_315,CAN15_HUMAN_Beltran_2025_PF00641_4,20592,53.49762797891584,Medium,1,27,27,392,0.19541420913581806,0.26695204116659393,0.23746899072167274,0.17696017223485028,0.22071943052292783,0.19148689293195087,0.243566605711316,0.29092202551060414,0.246331535252578,0.22498625528802266,0.24896179425778608,0.21379724543969184,0.2235728123097638,0.16999457233661386,0.21375192362467366,0.23218814071537078,0.22633119985180822,0.21638117053305467,0.3396632967656016,0.199838056664032
DMS_sub_316,DNJB5_HUMAN_Beltran_2025_PF00226_4,80502,66.65117220990054,Medium,1,62,62,1117,0.2492084976415822,0.24379611651996583,0.21634888627422408,0.21299204538232594,0.21194564369989996,0.21337206817103446,0.2976065559121562,0.2741791369798508,0.2913121046885241,0.4066046847656811,0.35260475948651754,0.19293830062551706,0.17797370954519592,0.2590466845828824,0.23988519201184147,0.2817309440793411,0.2967524457844602,0.30690230496507326,0.1465241593019562,0.25339320428898765
DMS_sub_317,MPDZ_HUMAN_Beltran_2025_PF00595_1003,6675,1.4237203117052533,Medium,1,88,88,1672,0.5896326035356935,0.5528994753802987,0.5691411922839346,0.45267015076459344,0.6838910189717977,0.5445468074518575,0.6846045471603749,0.5301501351423782,0.61226800200351,0.7723382417344602,0.592394004417715,0.8054904172885339,0.5905195515377568,0.577231129735923,0.7534332162789559,0.7774242743381103,0.6852500101330837,0.8047448900609788,0.6236746798008171,0.7834377234567201
DMS_sub_318,MPDZ_HUMAN_Beltran_2025_PF00595_1860,362287,40.59883191436305,Medium,1,85,85,1579,0.5674221995797512,0.6089910266039764,0.6328073234155689,0.6345246788608354,0.6180680438309241,0.5780629843477633,0.6345601165462748,0.5422578121792307,0.6108287763881743,0.7239126578437157,0.5866162798416914,0.7399542803258694,0.6384937123091621,0.5985723305111659,0.6405907991929619,0.6698942231116561,0.5651112627646427,0.7445754001070842,0.48366434641728134,0.745570172093028
DMS_sub_319,MPDZ_HUMAN_Beltran_2025_PF00595_372,307734,30.264018466554493,Medium,1,92,92,1684,0.5994106473273002,0.6420177298386521,0.6827194539218306,0.6349772668473156,0.7060351918386147,0.6397199714504899,0.6341513625265638,0.5324506536657692,0.6295223296394826,0.7319782770561679,0.5940966453108157,0.6789069420496384,0.6729386033118933,0.63659132497301,0.7355598094934656,0.7403940802864742,0.6705905163357568,0.729368160653584,0.5969502202504391,0.7783444629737203
DMS_sub_320,MPDZ_HUMAN_Beltran_2025_PF00595_693,88634,6.350373930831421,Medium,1,96,96,1790,0.559127583179184,0.5541000681919221,0.5729237295137886,0.5187909513617549,0.5125493912393075,0.5425176263727283,0.5980712502507266,0.45511181943749585,0.5531245817818922,0.5730554447099951,0.4395909586968932,0.5349460544805243,0.5770691009574336,0.5450589213777217,0.5999269573549244,0.6160010647129855,0.547306804680358,0.6113042599980386,0.49798506319873576,0.5988444965971937
DMS_sub_321,DDHD2_HUMAN_Beltran_2025_PF00536_389,33924,34.474822573917336,Medium,1,59,59,1068,0.3340390481628049,0.336862943645031,0.3215729838827128,0.33455049456660524,0.2921390771199579,0.3230595772868028,0.29939521420813914,0.194745071653972,0.32104273746634837,0.49898289863216577,0.4737898274579578,0.3555655820537342,0.29607244895449264,0.31091973733517897,0.3631120788937668,0.3792738261793794,0.34815338764543635,0.44297873035324914,0.3214904919839441,0.4046063847949758
DMS_sub_322,SASH1_HUMAN_Beltran_2025_PF00536_630,36955,8.153572111398713,Medium,1,71,71,1321,0.5624572048785562,0.5726222371524854,0.716146263011136,0.654875434032161,0.697245827716028,0.6867648204022061,0.6454195219964287,0.42118675592720484,0.6305878561346229,0.6313044939751953,0.548159776574074,0.5886743673159089,0.6528784982724085,0.6694183496787408,0.6492599628672218,0.63493373393062,0.688816922534341,0.7241710550790597,0.47734135825843044,0.6313131385957513
DMS_sub_323,ABLM3_HUMAN_Beltran_2025_PF00412_149,162711,73.55984037692129,Medium,1,58,58,1079,0.6479221709162101,0.6409171107447075,0.7215359798976041,0.6371822780326918,0.6775747313443268,0.5988185820098387,0.656983088285264,0.5782621198324103,0.6585277474928203,0.6067717198816954,0.5395053037885458,0.6650010122431619,0.6668335887358807,0.6107955484120005,0.63310605686412,0.6212431540090317,0.638052820340438,0.6571466956822779,0.5488678431648383,0.6797041013964462
DMS_sub_324,ABLM3_HUMAN_Beltran_2025_PF00412_210,56999,11.733422593918908,Medium,1,57,57,1065,0.5111418456127647,0.4821954250668639,0.5214344079087943,0.4096402856996831,0.4704048932441416,0.45136247392200735,0.5039066593296986,0.47286091622739757,0.5206587915978611,0.4972431421183443,0.48429557915354177,0.5119189674233784,0.4442985861358994,0.4180117758454096,0.48401156540311174,0.4889460752093931,0.4415058509281504,0.5487260001074199,0.4413362193569048,0.5066415889092348
DMS_sub_325,SOX30_HUMAN_Beltran_2025_PF00505_338,109099,92.50050235519508,Medium,1,67,67,1165,0.3620555452480773,0.3321606467095353,0.3708650180055673,0.4064916730429423,0.4079077331309652,0.2982746856476481,0.3990868791499415,0.4365202136144654,0.4603049352022665,0.5310659553955966,0.4933076227873295,0.3730097454400413,0.44134289144958405,0.31858313074160793,0.4140760002728973,0.4079064125864678,0.42343939960899457,0.5389511568639784,0.48797760254831096,0.45050676636970294
DMS_sub_326,ALX3_HUMAN_Beltran_2025_PF00046_155,237187,80.32605917593051,Medium,1,56,56,1014,0.4101376695389415,0.31536706157022737,0.40733717300118266,0.4144006669423188,0.4447852291870688,0.3564189555370386,0.4171711508313829,0.410599727843852,0.4623497723522521,0.6235436781968083,0.5582841131079658,0.35110549796025614,0.40237311607686316,0.38379803954679814,0.4285068026836621,0.4131205181123061,0.5692858039083887,0.4574224255894724,0.501415895421765,0.5735828996322604
DMS_sub_327,UBE4B_HUMAN_Beltran_2025_PF04564_1229,41459,59.58988381126262,Medium,1,71,71,1206,0.43431336883124777,0.47674077880135557,0.5481560189351243,0.5829294055076394,0.556797962853147,0.5717809864274075,0.6067517535267627,0.38409574246506595,0.5071529652360114,0.6356232766169327,0.4216068528846078,0.6323595994872008,0.5755029689292959,0.586209628435615,0.6295491013866544,0.6388765104778972,0.6020436775783885,0.6721486551200395,0.5197094147633058,0.6652465257406515
DMS_sub_328,ZRAB2_HUMAN_Beltran_2025_PF00641_11,40627,78.38541839844088,Medium,1,25,25,475,0.5108773113138645,0.48137977854609465,0.5539101714711409,0.5292010368437849,0.39442534108913385,0.4402579014004942,0.46236917685128687,0.42196126951780055,0.5418504190483656,0.6737607981233801,0.6507725381958248,0.38869437181934735,0.5274986423616749,0.46508857900535977,0.4341160794764275,0.42872135663059363,0.5064432681673459,0.5418884914008563,0.5472660803162038,0.5588579108446405
DMS_sub_329,ZRAB2_HUMAN_Beltran_2025_PF00641_9,39940,65.10036593439146,Medium,1,27,27,469,0.3307959619252045,0.3024151356200019,0.4448617239344255,0.4110183944382135,0.3834889843362388,0.34262553553639885,0.39088763544004435,0.4429295084935829,0.438829480107921,0.621201818275987,0.5206600421047687,0.32533266346932244,0.4182835651728373,0.3529460392718603,0.4491160764192855,0.45268840659597775,0.4416920222819853,0.47489089788809646,0.5108678175311141,0.5114406651755283
DMS_sub_330,GRP1_HUMAN_Beltran_2025_PF00130_539,131256,36.166231518953815,Medium,1,55,55,1030,0.48755127551312616,0.5076249860368071,0.5991586117904527,0.5335524016150702,0.5921164624433237,0.5197748309667666,0.5321354205541635,0.49393868206666314,0.5572952436299154,0.49200401220080103,0.39239058734658955,0.5842360530268246,0.5862114705287315,0.5368519346110334,0.6031397494921982,0.5991171160664841,0.5409692317003637,0.5682930703738053,0.4944227833106853,0.5553256299505369
DMS_sub_331,SIX3_HUMAN_Beltran_2025_PF00046_212,158146,90.94786343523036,Medium,1,51,51,947,0.4652281469979257,0.42342947232202016,0.5951289920809005,0.5012902219045183,0.6522560331081739,0.49818278493783913,0.6022705492173107,0.42773507566017643,0.5102824594492452,0.6163864992371325,0.595339907196657,0.4232430862817831,0.5387286358261248,0.5154544446932459,0.619542472473686,0.6221101077433422,0.5628789808915847,0.6703534240930156,0.5245115739388938,0.7009726680273373
DMS_sub_332,ZIC2_HUMAN_Beltran_2025_PF18366_250,6752,4.1806613787056905,Medium,1,46,46,853,0.3065826349710173,0.286768851716674,0.3299600872529256,0.26318126312117124,0.45736320948774145,0.3074761169474716,0.3991891309032678,0.36493227618550844,0.389197193809949,0.4854126705412102,0.45568685524098623,0.30908735715273705,0.3437420401949683,0.30658813781316463,0.45620054383534103,0.44917141849424524,0.3299449527626489,0.4792369717550121,0.31207068289466966,0.3742034418300466
DMS_sub_333,SIX6_HUMAN_Beltran_2025_PF00046_134,183899,95.4943520784446,Medium,1,51,51,946,0.4602712789182765,0.4020556436778762,0.5609223481815375,0.4391586601011712,0.620762835035569,0.4623863814135906,0.5664617988038335,0.4154761576976158,0.4943593973120768,0.6282906831926341,0.5966927729409003,0.4103839760184152,0.48753940556086706,0.47929937951671964,0.5957114426601914,0.5917200966291115,0.5511486142000108,0.6433992610005552,0.5202905861386742,0.6688036124612738
DMS_sub_334,HERC2_HUMAN_Beltran_2025_PF11515_2555,5732,1.0420595148153131,Medium,1,76,76,1330,0.4036639178598534,0.42427445096670374,0.39789801681068226,0.3112017145764911,0.5212900653328443,0.44377388724363387,0.5168941511364495,0.2659948820360086,0.408750544140274,0.5399406538933094,0.3839484659252438,0.5343044644560077,0.43247242548674225,0.4367208734822726,0.5298461462037927,0.5195379622477505,0.5053164170710295,0.5171677614264523,0.34696927156478147,0.49262777956577986
DMS_sub_335,ERR2_HUMAN_Beltran_2025_PF00105_100,103793,41.6380771462662,Medium,1,77,77,1452,0.46050001237582205,0.4294763094239688,0.56046791052264,0.448997304294669,0.5665656530943145,0.46740331186873585,0.5285197550465787,0.4862218179053826,0.5393499216437294,0.5720211942970247,0.4499010636467689,0.41838450440241465,0.5227986326537669,0.47341573744958965,0.49150029844809223,0.48636829111979035,0.5477010188150534,0.5408622739332084,0.453151371835175,0.5453799856814454
DMS_sub_336,ZMYM6_HUMAN_Beltran_2025_PF06467_427,7622,4.671483293996863,Medium,1,40,40,676,0.47991949634352826,0.47024672376750554,0.4690885387265616,0.40138658307709085,0.5065305523592112,0.4603103935124855,0.5585365173386337,0.4797221737299318,0.5283023426788961,0.5709274572637908,0.4363915296444571,0.5296228027261277,0.49114789688599003,0.42387758681527976,0.5329147755643315,0.4935121195643636,0.4096259679185002,0.5018500240202448,0.47299914127852627,0.5166516413381661
DMS_sub_337,ZMYM6_HUMAN_Beltran_2025_PF06467_469,9161,3.001010124424283,Medium,1,36,36,583,0.38453720669416835,0.383209467148785,0.4598076060117463,0.30028101379343736,0.49081731027042375,0.3178752359963696,0.3989817227940818,0.36480763316392273,0.41561382000322883,0.510830705260235,0.4976631438329972,0.5650143443996094,0.3630259039142798,0.2990975343714342,0.459561698177556,0.46430608257228073,0.4322111002299008,0.5312010893311652,0.43868546212427373,0.5024114193464269
DMS_sub_338,STAU1_HUMAN_Beltran_2025_PF00035_183,13059,3.6185505002609344,Medium,1,67,67,1214,0.5183321633272117,0.5098124018338572,0.46430795815044856,0.5283220506873231,0.6153454903546262,0.5267743143293082,0.5936523295810634,0.3913730539600512,0.5332763485727895,0.7022800975623386,0.5695528580162081,0.6338324945929481,0.5915965032538488,0.5756330241573686,0.6915802642034098,0.7263796628020339,0.6518543519527084,0.7341917416989949,0.29378744909782706,0.6801729858213263
DMS_sub_339,BAG3_HUMAN_Beltran_2025_PF00397_11,66425,47.00088594288009,Medium,1,49,49,884,0.1398927439979974,0.2964591490866987,0.4483345044627505,0.4188293730186737,0.5595161201646389,0.5092422106667053,0.5185024593438083,0.4555233333017759,0.482109063010937,0.4347022371977292,0.36998342184867744,0.5217485968785862,0.5359579593825892,0.5146617703357843,0.4849282625162234,0.4757952990058485,0.4706598363803735,0.553571190340419,0.4206467625609972,0.5097041772364383
DMS_sub_340,LATS1_HUMAN_Beltran_2025_PF00627_98,12823,19.087249377542395,Medium,1,44,44,793,0.45191764526636646,0.49029324152596093,0.6677978990589629,0.5623031442825611,0.7086561761735131,0.6188717001891789,0.664883225759477,0.5171392158411904,0.6080107919912425,0.6803700084813107,0.6185862219793045,0.7334889865595641,0.5778550433725003,0.6068341127179288,0.6754797957066595,0.6340825940849852,0.6421089090244977,0.7499590555976481,0.5839212611240537,0.6977448986626177
DMS_sub_341,ABL1_HUMAN_Beltran_2025_PF00018_64,36200,20.17888211450411,Medium,1,57,57,1036,0.42197927935732604,0.4056543337635555,0.42782830010166867,0.4351507755815192,0.44239641327719254,0.4653421686000242,0.4957949507918413,0.3896757597662988,0.44352471806187416,0.47330189543089807,0.38841970559544103,0.502156523107276,0.45741411218926575,0.47341300401083486,0.4631037037311434,0.4821089644940211,0.4389124409584185,0.4993863970276898,0.41006565177099225,0.5101771326033907
DMS_sub_342,ICI2_HORVU_Beltran_2025_PF00280_22,3433,18.30366931048717,Medium,1,63,63,1197,0.5464675889611578,0.4988954040196411,0.528068759287457,0.5501161124988785,0.5716040580230706,0.5700619703098195,0.5271951115806053,0.10887238419777392,0.3647094702266747,0.7207698673375639,0.6140661510611256,0.5854713892060651,0.5032994546168609,0.5791073481928316,0.7007781232748092,0.7054915346557021,0.5391586719161904,0.6326640827156091,0.3897887302608367,0.6668364135624353
DMS_sub_343,RL9_GEOSE_Beltran_2025_PF01281_1,45590,111.51485186735424,High,1,47,47,804,0.41933239145597195,0.417721415462448,0.48126318387420725,0.46146132764544495,0.47745059390968503,0.4723196490413613,0.5051707604384894,0.3716180110463324,0.455718586447795,0.5916982227909953,0.4663472882546301,0.4881757865694373,0.5245202473465318,0.5169683773039914,0.5885507599754303,0.5842996902450824,0.5187438670005132,0.5938597785964317,0.4182173668192305,0.6004313526993277
DMS_sub_344,SPTA1_HUMAN_Beltran_2025_PF00018_979,119600,53.366596416477485,Medium,1,58,58,891,0.3318765735747011,0.3946830492100539,0.4511208611737255,0.4867121908107649,0.5212224426497046,0.4181319532207461,0.439874066195768,0.44371535564565756,0.47105150614286934,0.5299307389863374,0.48740120986955504,0.5256947803593522,0.4648717119052324,0.4183044165230306,0.47016816581523047,0.4699898742180551,0.45255214952420403,0.5590944757687681,0.4458797761073748,0.5060604513981628
DMS_sub_345,TNNC2_HUMAN_Beltran_2025_PF13499_1,61362,70.46031483366204,Medium,1,83,83,1544,0.3636576646667079,0.3876787942761837,0.48214688446944204,0.46300205970361186,0.47914537337618496,0.4424937723950707,0.4720467184083282,0.45890219553739725,0.49719952827894115,0.41475848763266454,0.2726159009061062,0.4583922927332425,0.4716832515620717,0.436125170728798,0.46904626166250984,0.465870637895926,0.4408542399199209,0.45675031240198344,0.4403884519527371,0.5071771015585119
DMS_sub_346,S100G_BOVIN_Beltran_2025_PF01023_1,13788,16.14114032852524,Medium,1,79,79,1500,0.35051716521766735,0.38986591918195396,0.3726491097027782,0.36335633910662335,0.4428145009967316,0.36201399118444433,0.4630661634208111,0.4772292937582423,0.46780670421545395,0.3694700165176519,0.19780547563517392,0.40150618200944177,0.3731598289468384,0.3543725148853687,0.39300435063750855,0.4145539869775675,0.3006221077436677,0.38656126183928596,0.4402114456060267,0.40451617171557563
DMS_sub_347,VILI_CHICK_Beltran_2025_PF02209_762,39334,16.768451528623153,Medium,1,65,65,1235,0.507987664933946,0.5230111704990291,0.5598826449764447,0.5176051955938178,0.601051998023985,0.5076859744932707,0.5907031608945004,0.4666937021327793,0.53194806742283,0.6008413240399227,0.5157040861053863,0.5616603161744816,0.5856096053480768,0.5290576660264222,0.6316378987650358,0.6598691857798121,0.5764636507935328,0.6476327502809399,0.46443697593325217,0.6087665795809754
DMS_sub_348,VILI_CHICK_Beltran_2025_PF02209_792,39750,33.31580289892408,Medium,1,35,35,629,0.3165466676696915,0.2993334730608453,0.28789568162480994,0.30933905696100683,0.36188627376101745,0.2947747213901151,0.37720105883704386,0.3817558813373708,0.3787604569307896,0.6564868512311242,0.614219129379302,0.4242572067039941,0.3535486848808051,0.33341436479412895,0.5572440783865767,0.6367286567873846,0.4284119630449807,0.6656601545076464,0.3487155585956347,0.45118385397003163
DMS_sub_349,RPC1_LAMBD_Beltran_2025_PF01381_4,3146,7.848748556082453,Medium,1,76,76,1426,0.4393647320817734,0.4704716482037003,0.49061219354206437,0.48410017260792465,0.5415039064252921,0.5018149904050899,0.5431834850925623,0.5026283117553763,0.5341577882978,0.6513058227723841,0.5342303659557699,0.6186507806155319,0.5714044944529899,0.549698721117678,0.5142264929600143,0.45642089005441916,0.5555413010041117,0.6440687021987459,0.40167063191129626,0.6379369815713652
DMS_sub_350,RAF1_HUMAN_Beltran_2025_PF02196_58,6123,1.7301213769064707,Medium,1,71,71,1250,0.5116533415279017,0.4615070829931975,0.47925846455680743,0.42138224446376976,0.46808565810147407,0.5332904488227939,0.5020481797963173,0.36554010397064984,0.5481346379609949,0.659010176702587,0.5967929806989661,0.593997486484854,0.5170701714986463,0.5527842456026136,0.635843066486697,0.652023666832789,0.536002437706308,0.6777445993786267,0.47486610187540335,0.6157900624738318
