,index,DMS_id,total_number_mutants,estimated_min
2353,2353,NP_689505.1,3,0.46153846153846156
2354,2354,NP_689509.1,98,15.076923076923077
2355,2355,NP_689518.1,7,1.0769230769230769
2356,2356,NP_689549.3,5,0.7692307692307693
2357,2357,NP_689597.1,5,0.7692307692307693
2358,2358,NP_689606.2,15,2.3076923076923075
2359,2359,NP_689629.2,7,1.0769230769230769
2360,2360,NP_689632.2,25,3.8461538461538463
2361,2361,NP_689656.2,41,6.3076923076923075
2362,2362,NP_689677.1,7,1.0769230769230769
2363,2363,NP_689703.1,5,0.7692307692307693
2364,2364,NP_689726.3,8,1.2307692307692308
2365,2365,NP_689735.1,2,0.3076923076923077
2366,2366,NP_689807.1,15,2.3076923076923075
2367,2367,NP_689831.2,16,2.4615384615384617
2368,2368,NP_689854.2,35,5.384615384615385
2369,2369,NP_689862.1,5,0.7692307692307693
2370,2370,NP_689935.2,10,1.5384615384615385
2371,2371,NP_689956.2,27,4.153846153846154
2372,2372,NP_689966.2,6,0.9230769230769231
2373,2373,NP_689967.2,4,0.6153846153846154
2374,2374,NP_689991.1,13,2.0
2375,2375,NP_689996.4,10,1.5384615384615385
2376,2376,NP_690870.3,8,1.2307692307692308
2377,2377,NP_694551.1,5,0.7692307692307693
2378,2378,NP_694571.2,6,0.9230769230769231
2379,2379,NP_694944.1,11,1.6923076923076923
2380,2380,NP_694955.2,17,2.6153846153846154
2381,2381,NP_694972.3,12,1.8461538461538463
2382,2382,NP_694984.5,23,3.5384615384615383
2383,2383,NP_705690.2,5,0.7692307692307693
2384,2384,NP_705831.1,6,0.9230769230769231
2385,2385,NP_705902.2,28,4.3076923076923075
2386,2386,NP_714544.1,18,2.769230769230769
2387,2387,NP_714915.3,50,7.6923076923076925
2388,2388,NP_714928.1,34,5.230769230769231
2389,2389,NP_722540.1,5,0.7692307692307693
2390,2390,NP_722541.1,10,1.5384615384615385
2391,2391,NP_733764.1,8,1.2307692307692308
2392,2392,NP_733774.1,12,1.8461538461538463
2393,2393,NP_741960.1,10,1.5384615384615385
2394,2394,NP_742055.1,17,2.6153846153846154
2395,2395,NP_742105.1,271,41.69230769230769
2396,2396,NP_751951.1,4,0.6153846153846154
2397,2397,NP_758440.1,13,2.0
2398,2398,NP_758454.1,15,2.3076923076923075
2399,2399,NP_758840.1,5,0.7692307692307693
2400,2400,NP_758872.1,74,11.384615384615385
2401,2401,NP_758957.2,4,0.6153846153846154
2402,2402,NP_775109.2,8,1.2307692307692308
2403,2403,NP_775300.1,8,1.2307692307692308
2404,2404,NP_775748.2,6,0.9230769230769231
2405,2405,NP_775754.2,22,3.3846153846153846
2406,2406,NP_775766.2,8,1.2307692307692308
2407,2407,NP_775771.3,19,2.923076923076923
2408,2408,NP_775822.3,17,2.6153846153846154
2409,2409,NP_775831.2,16,2.4615384615384617
2410,2410,NP_775901.3,32,4.923076923076923
2411,2411,NP_775925.1,7,1.0769230769230769
2412,2412,NP_775960.4,43,6.615384615384615
2413,2413,NP_777362.1,10,1.5384615384615385
2414,2414,NP_777576.1,24,3.6923076923076925
2415,2415,NP_777577.2,15,2.3076923076923075
2416,2416,NP_777596.2,28,4.3076923076923075
2417,2417,NP_778243.1,9,1.3846153846153846
2418,2418,NP_783328.1,41,6.3076923076923075
2419,2419,NP_787110.2,19,2.923076923076923
2420,2420,NP_789788.1,2,0.3076923076923077
2421,2421,NP_789794.1,8,1.2307692307692308
2422,2422,NP_789845.1,13,2.0
2423,2423,NP_796374.2,4,0.6153846153846154
2424,2424,NP_803187.1,59,9.076923076923077
2425,2425,NP_808592.2,38,5.846153846153846
2426,2426,NP_808807.2,2,0.3076923076923077
2427,2427,NP_808880.1,4,0.6153846153846154
2428,2428,NP_814444.1,15,2.3076923076923075
2429,2429,NP_816931.1,9,1.3846153846153846
2430,2430,NP_821080.1,33,5.076923076923077
2431,2431,NP_821133.1,24,3.6923076923076925
2432,2432,NP_835366.1,79,12.153846153846153
2433,2433,NP_835455.1,4,0.6153846153846154
2434,2434,NP_835466.2,7,1.0769230769230769
2435,2435,NP_848547.4,27,4.153846153846154
2436,2436,NP_848549.3,4,0.6153846153846154
2437,2437,NP_848612.2,8,1.2307692307692308
2438,2438,NP_848621.2,3,0.46153846153846156
2439,2439,NP_849164.2,12,1.8461538461538463
2440,2440,NP_851853.1,7,1.0769230769230769
2441,2441,NP_852107.1,54,8.307692307692308
2442,2442,NP_852122.1,42,6.461538461538462
2443,2443,NP_852664.1,8,1.2307692307692308
2444,2444,NP_853512.1,7,1.0769230769230769
2445,2445,NP_858058.1,8,1.2307692307692308
2446,2446,NP_859056.2,3,0.46153846153846156
2447,2447,NP_859065.2,9,1.3846153846153846
2448,2448,NP_861448.2,10,1.5384615384615385
2449,2449,NP_861454.2,12,1.8461538461538463
2450,2450,NP_862823.1,8,1.2307692307692308
2451,2451,NP_870998.2,22,3.3846153846153846
2452,2452,NP_872282.1,8,1.2307692307692308
2453,2453,NP_872354.1,2,0.3076923076923077
2454,2454,NP_872621.1,4,0.6153846153846154
2455,2455,NP_877435.3,10,1.5384615384615385
2456,2456,NP_877437.2,20,3.076923076923077
2457,2457,NP_878314.1,7,1.0769230769230769
2458,2458,NP_886552.3,8,1.2307692307692308
2459,2459,NP_891552.1,2,0.3076923076923077
2460,2460,NP_891847.1,48,7.384615384615385
2461,2461,NP_891988.1,10,1.5384615384615385
2462,2462,NP_892003.2,5,0.7692307692307693
2463,2463,NP_898871.1,43,6.615384615384615
2464,2464,NP_898898.1,15,2.3076923076923075
2465,2465,NP_899196.1,16,2.4615384615384617
2466,2466,NP_899200.1,57,8.76923076923077
2467,2467,NP_919224.1,46,7.076923076923077
2468,2468,NP_919253.1,37,5.6923076923076925
2469,2469,NP_919255.2,2,0.3076923076923077
2470,2470,NP_919259.3,8,1.2307692307692308
2471,2471,NP_919299.3,9,1.3846153846153846
2472,2472,NP_919438.1,11,1.6923076923076923
2473,2473,NP_922932.2,2,0.3076923076923077
2474,2474,NP_932173.1,116,17.846153846153847
2475,2475,NP_937799.1,98,15.076923076923077
2476,2476,NP_937859.1,4,0.6153846153846154
2477,2477,NP_937983.2,60,9.23076923076923
2478,2478,NP_938011.1,57,8.76923076923077
2479,2479,NP_938012.2,17,2.6153846153846154
2480,2480,NP_938023.1,18,2.769230769230769
2481,2481,NP_938033.1,2,0.3076923076923077
2482,2482,NP_938143.1,6,0.9230769230769231
2483,2483,NP_938149.2,22,3.3846153846153846
2484,2484,NP_938207.2,11,1.6923076923076923
2485,2485,NP_940905.2,7,1.0769230769230769
2486,2486,NP_940916.2,3,0.46153846153846156
2487,2487,NP_940927.2,21,3.230769230769231
2488,2488,NP_940978.2,54,8.307692307692308
2489,2489,NP_940988.2,12,1.8461538461538463
2490,2490,NP_942559.1,3,0.46153846153846156
2491,2491,NP_945185.1,6,0.9230769230769231
2492,2492,NP_945316.1,2,0.3076923076923077
2493,2493,NP_945345.2,49,7.538461538461538
2494,2494,NP_945350.1,7,1.0769230769230769
2495,2495,NP_954634.1,5,0.7692307692307693
2496,2496,NP_954659.1,6,0.9230769230769231
2497,2497,NP_954712.1,13,2.0
2498,2498,NP_954986.2,25,3.8461538461538463
2499,2499,NP_955366.1,8,1.2307692307692308
2500,2500,NP_957705.1,134,20.615384615384617
2501,2501,NP_958850.1,10,1.5384615384615385
2502,2502,NP_963883.2,3,0.46153846153846156
2503,2503,NP_963925.2,19,2.923076923076923
2504,2504,NP_964012.2,9,1.3846153846153846
2505,2505,NP_976035.1,18,2.769230769230769
2506,2506,NP_981932.1,10,1.5384615384615385
2507,2507,NP_982272.2,28,4.3076923076923075
2508,2508,NP_982301.1,23,3.5384615384615383
2509,2509,NP_991331.1,26,4.0
2510,2510,NP_995322.1,7,1.0769230769230769
2511,2511,NP_996879.1,12,1.8461538461538463
2512,2512,NP_996917.1,3,0.46153846153846156
2513,2513,NP_996919.1,11,1.6923076923076923
2514,2514,NP_996991.1,2,0.3076923076923077
2515,2515,NP_996994.1,13,2.0
2516,2516,NP_997005.1,29,4.461538461538462
2517,2517,NP_997229.2,24,3.6923076923076925
2518,2518,NP_997235.3,20,3.076923076923077
2519,2519,NP_997253.2,5,0.7692307692307693
2520,2520,NP_997304.3,12,1.8461538461538463
2521,2521,NP_997464.2,4,0.6153846153846154
2522,2522,NP_998764.1,26,4.0
2523,2523,NP_998818.1,10,1.5384615384615385
2524,2524,NP_998885.1,12,1.8461538461538463
